FlightDate,airport,ArrDelay,DepDelay,Cancelled,Diverted,period
2000-01-04,MCO,3.0,6.0,False,False,other
2000-01-05,MCO,-11.0,-5.0,False,False,other
2000-01-06,MCO,-10.0,-6.0,False,False,other
2000-01-07,MCO,15.0,18.0,False,False,other
2000-01-08,MCO,-9.0,-8.0,False,False,other
2000-01-09,MCO,-6.0,-1.0,False,False,other
2000-01-10,MCO,6.0,7.0,False,False,other
2000-01-11,MCO,-3.0,-5.0,False,False,other
2000-01-12,MCO,-9.0,-7.0,False,False,other
2000-01-13,MCO,17.0,-3.0,False,False,other
2000-01-14,MCO,1.0,-2.0,False,False,other
2000-01-15,MCO,90.0,91.0,False,False,other
2000-01-16,MCO,7.0,0.0,False,False,other
2000-01-17,MCO,4.0,3.0,False,False,other
2000-01-18,MCO,2.0,-3.0,False,False,other
2000-01-19,MCO,,,True,False,other
2000-01-20,MCO,-5.0,-4.0,False,False,other
2000-01-21,MCO,58.0,53.0,False,False,other
2000-01-22,MCO,,,True,False,other
2000-01-23,MCO,-2.0,4.0,False,False,other
2000-01-24,MCO,,23.0,False,True,other
2000-01-25,MCO,,,True,False,other
2000-01-26,MCO,,,True,False,other
2000-01-27,MCO,,,True,False,other
2000-01-28,MCO,21.0,12.0,False,False,other
2000-01-29,MCO,-5.0,-2.0,False,False,other
2000-01-30,MCO,6.0,2.0,False,False,other
2000-01-31,MCO,-1.0,1.0,False,False,other
2000-01-01,MCO,22.0,-5.0,False,False,other
2000-01-02,MCO,0.0,2.0,False,False,other
2000-01-03,MCO,-4.0,-3.0,False,False,other
2000-01-04,MCO,-2.0,1.0,False,False,other
2000-01-05,MCO,-14.0,-3.0,False,False,other
2000-01-06,MCO,-8.0,0.0,False,False,other
2000-01-07,MCO,-12.0,-4.0,False,False,other
2000-01-08,MCO,-16.0,-4.0,False,False,other
2000-01-09,MCO,-5.0,3.0,False,False,other
2000-01-10,MCO,0.0,5.0,False,False,other
2000-01-11,MCO,0.0,0.0,False,False,other
2000-01-12,MCO,-7.0,-2.0,False,False,other
2000-01-13,MCO,-3.0,-5.0,False,False,other
2000-01-14,MCO,-15.0,-7.0,False,False,other
2000-01-15,MCO,-8.0,-2.0,False,False,other
2000-01-16,MCO,-5.0,-4.0,False,False,other
2000-01-17,MCO,-3.0,-1.0,False,False,other
2000-01-18,MCO,10.0,6.0,False,False,other
2000-01-19,MCO,19.0,17.0,False,False,other
2000-01-20,MCO,,,True,False,other
2000-01-21,MCO,7.0,7.0,False,False,other
2000-01-22,MCO,-2.0,-3.0,False,False,other
2000-01-23,MCO,-10.0,-2.0,False,False,other
2000-01-24,MCO,1.0,9.0,False,False,other
2000-01-25,MCO,,,True,False,other
2000-01-26,MCO,,,True,False,other
2000-01-27,MCO,,,True,False,other
2000-01-28,MCO,17.0,14.0,False,False,other
2000-01-29,MCO,-7.0,-5.0,False,False,other
2000-01-30,MCO,4.0,1.0,False,False,other
2000-01-31,MCO,14.0,9.0,False,False,other
2000-01-01,MCO,18.0,19.0,False,False,other
2000-01-02,MCO,-3.0,-3.0,False,False,other
2000-01-03,MCO,-9.0,-5.0,False,False,other
2000-01-04,MCO,-3.0,0.0,False,False,other
2000-01-05,MCO,-11.0,-1.0,False,False,other
2000-01-06,MCO,22.0,34.0,False,False,other
2000-01-07,MCO,-7.0,-4.0,False,False,other
2000-01-08,MCO,-3.0,0.0,False,False,other
2000-01-09,MCO,28.0,21.0,False,False,other
2000-01-10,MCO,15.0,17.0,False,False,other
2000-01-11,MCO,-8.0,-1.0,False,False,other
2000-01-12,MCO,-11.0,-4.0,False,False,other
2000-01-13,MCO,55.0,58.0,False,False,other
2000-01-14,MCO,1.0,-5.0,False,False,other
2000-01-15,MCO,-4.0,-4.0,False,False,other
2000-01-16,MCO,3.0,0.0,False,False,other
2000-01-17,MCO,-8.0,-3.0,False,False,other
2000-01-18,MCO,-3.0,-2.0,False,False,other
2000-01-19,MCO,-8.0,-3.0,False,False,other
2000-01-20,MCO,,,True,False,other
2000-01-21,MCO,3.0,-1.0,False,False,other
2000-01-22,MCO,16.0,16.0,False,False,other
2000-01-23,MCO,-6.0,5.0,False,False,other
2000-01-24,MCO,-9.0,5.0,False,False,other
2000-01-25,MCO,,,True,False,other
2000-01-26,MCO,,122.0,False,True,other
2000-01-27,MCO,,5.0,False,True,other
2000-01-28,MCO,65.0,5.0,False,False,other
2000-01-29,MCO,-5.0,-5.0,False,False,other
2000-01-30,MCO,-7.0,2.0,False,False,other
2000-01-31,MCO,32.0,30.0,False,False,other
2000-01-01,MCO,6.0,0.0,False,False,other
2000-01-02,MCO,0.0,0.0,False,False,other
2000-01-03,MCO,0.0,0.0,False,False,other
2000-01-04,MCO,18.0,20.0,False,False,other
2000-01-05,MCO,0.0,5.0,False,False,other
2000-01-06,MCO,0.0,10.0,False,False,other
2000-01-07,MCO,-5.0,0.0,False,False,other
2000-01-08,MCO,2.0,0.0,False,False,other
2000-01-09,MCO,6.0,0.0,False,False,other
2000-01-10,MCO,34.0,38.0,False,False,other
2000-01-11,MCO,0.0,0.0,False,False,other
2000-01-12,MCO,-15.0,0.0,False,False,other
2000-01-13,MCO,13.0,15.0,False,False,other
2000-01-14,MCO,0.0,0.0,False,False,other
2000-01-15,MCO,3.0,0.0,False,False,other
2000-01-16,MCO,4.0,0.0,False,False,other
2000-01-17,MCO,5.0,0.0,False,False,other
2000-01-18,MCO,24.0,25.0,False,False,other
2000-01-19,MCO,-7.0,0.0,False,False,other
2000-01-20,MCO,220.0,220.0,False,False,other
2000-01-21,MCO,3.0,0.0,False,False,other
2000-01-22,MCO,-4.0,0.0,False,False,other
2000-01-23,MCO,5.0,12.0,False,False,other
2000-01-24,MCO,-5.0,0.0,False,False,other
2000-01-25,MCO,,,True,False,other
2000-01-26,MCO,,,True,False,other
2000-01-27,MCO,-5.0,0.0,False,False,other
2000-01-28,MCO,48.0,14.0,False,False,other
2000-01-29,MCO,-3.0,0.0,False,False,other
2000-01-30,MCO,-7.0,0.0,False,False,other
2000-01-31,MCO,88.0,84.0,False,False,other
2000-01-31,MIA,31.0,40.0,False,False,other
2000-01-01,MIA,-12.0,-11.0,False,False,other
2000-01-02,MIA,-5.0,-2.0,False,False,other
2000-01-03,MIA,10.0,-2.0,False,False,other
2000-01-04,MIA,-1.0,-1.0,False,False,other
2000-01-05,MIA,-12.0,-5.0,False,False,other
2000-01-06,MIA,-8.0,-6.0,False,False,other
2000-01-07,MIA,-9.0,-6.0,False,False,other
2000-01-08,MIA,-8.0,-1.0,False,False,other
2000-01-09,MIA,-7.0,-5.0,False,False,other
2000-01-10,MIA,3.0,-4.0,False,False,other
2000-01-11,MIA,-12.0,-6.0,False,False,other
2000-01-12,MIA,-9.0,-6.0,False,False,other
2000-01-13,MIA,-7.0,-2.0,False,False,other
2000-01-14,MIA,8.0,-5.0,False,False,other
2000-01-15,MIA,-2.0,-3.0,False,False,other
2000-01-16,MIA,-5.0,-7.0,False,False,other
2000-01-17,MIA,3.0,-1.0,False,False,other
2000-01-18,MIA,2.0,-2.0,False,False,other
2000-01-19,MIA,6.0,-4.0,False,False,other
2000-01-20,MIA,11.0,-4.0,False,False,other
2000-01-21,MIA,1.0,-5.0,False,False,other
2000-01-22,MIA,-3.0,-5.0,False,False,other
2000-01-23,MIA,-3.0,-1.0,False,False,other
2000-01-24,MIA,-10.0,-2.0,False,False,other
2000-01-25,MIA,,,True,False,other
2000-01-26,MIA,,,True,False,other
2000-01-27,MIA,,,True,False,other
2000-01-28,MIA,,,True,False,other
2000-01-29,MIA,2.0,1.0,False,False,other
2000-01-30,MIA,,,True,False,other
2000-01-31,MIA,123.0,121.0,False,False,other
2000-01-01,MIA,-6.0,-5.0,False,False,other
2000-01-02,MIA,-6.0,2.0,False,False,other
2000-01-03,MIA,21.0,5.0,False,False,other
2000-01-04,MIA,-7.0,-1.0,False,False,other
2000-01-05,MIA,-7.0,-1.0,False,False,other
2000-01-06,MIA,-17.0,-2.0,False,False,other
2000-01-07,MIA,-8.0,-1.0,False,False,other
2000-01-08,MIA,-9.0,1.0,False,False,other
2000-01-09,MIA,-4.0,1.0,False,False,other
2000-01-10,MIA,-7.0,4.0,False,False,other
2000-01-11,MIA,2.0,-1.0,False,False,other
2000-01-12,MIA,-8.0,-2.0,False,False,other
2000-01-13,MIA,-10.0,-4.0,False,False,other
2000-01-14,MIA,18.0,4.0,False,False,other
2000-01-15,MIA,3.0,-1.0,False,False,other
2000-01-16,MIA,8.0,1.0,False,False,other
2000-01-17,MIA,5.0,-1.0,False,False,other
2000-01-18,MIA,39.0,8.0,False,False,other
2000-01-19,MIA,-3.0,-3.0,False,False,other
2000-01-20,MIA,0.0,-4.0,False,False,other
2000-01-21,MIA,12.0,-1.0,False,False,other
2000-01-22,MIA,-8.0,-5.0,False,False,other
2000-01-23,MIA,8.0,-2.0,False,False,other
2000-01-24,MIA,,2.0,False,True,other
2000-01-25,MIA,,,True,False,other
2000-01-26,MIA,,,True,False,other
2000-01-27,MIA,,,True,False,other
2000-01-28,MIA,5.0,3.0,False,False,other
2000-01-29,MIA,,,True,False,other
2000-01-30,MIA,-9.0,0.0,False,False,other
2000-01-02,MCO,-3.0,5.0,False,False,other
2000-01-03,MCO,-4.0,0.0,False,False,other
2000-01-04,MCO,3.0,4.0,False,False,other
2000-01-05,MCO,18.0,5.0,False,False,other
2000-01-06,MCO,3.0,0.0,False,False,other
2000-01-07,MCO,14.0,0.0,False,False,other
2000-01-08,MCO,-2.0,0.0,False,False,other
2000-01-09,MCO,-2.0,0.0,False,False,other
2000-01-10,MCO,131.0,120.0,False,False,other
2000-01-11,MCO,-1.0,4.0,False,False,other
2000-01-12,MCO,-7.0,0.0,False,False,other
2000-01-13,MCO,-15.0,0.0,False,False,other
2000-01-14,MCO,-15.0,0.0,False,False,other
2000-01-15,MCO,-8.0,0.0,False,False,other
2000-01-16,MCO,-3.0,0.0,False,False,other
2000-01-17,MCO,-26.0,0.0,False,False,other
2000-01-18,MCO,-15.0,0.0,False,False,other
2000-01-19,MCO,-3.0,3.0,False,False,other
2000-01-20,MCO,-7.0,0.0,False,False,other
2000-01-21,MCO,-3.0,0.0,False,False,other
2000-01-22,MCO,-7.0,0.0,False,False,other
2000-01-23,MCO,-10.0,0.0,False,False,other
2000-01-24,MCO,-10.0,0.0,False,False,other
2000-01-25,MCO,-9.0,0.0,False,False,other
2000-01-26,MCO,-5.0,0.0,False,False,other
2000-01-27,MCO,2.0,0.0,False,False,other
2000-01-28,MCO,-2.0,0.0,False,False,other
2000-01-29,MCO,8.0,0.0,False,False,other
2000-01-30,MCO,4.0,0.0,False,False,other
2000-01-31,MCO,5.0,4.0,False,False,other
2000-01-01,MCO,3.0,-3.0,False,False,other
2000-01-02,MCO,14.0,24.0,False,False,other
2000-01-03,MCO,-8.0,0.0,False,False,other
2000-01-04,MCO,-17.0,-2.0,False,False,other
2000-01-05,MCO,8.0,2.0,False,False,other
2000-01-06,MCO,4.0,0.0,False,False,other
2000-01-07,MCO,4.0,2.0,False,False,other
2000-01-08,MCO,-4.0,-2.0,False,False,other
2000-01-09,MCO,-3.0,3.0,False,False,other
2000-01-10,MCO,5.0,7.0,False,False,other
2000-01-11,MCO,15.0,13.0,False,False,other
2000-01-12,MCO,-10.0,-5.0,False,False,other
2000-01-13,MCO,-2.0,-4.0,False,False,other
2000-01-14,MCO,5.0,-4.0,False,False,other
2000-01-15,MCO,-3.0,2.0,False,False,other
2000-01-16,MCO,-9.0,-6.0,False,False,other
2000-01-17,MCO,13.0,2.0,False,False,other
2000-01-18,MCO,3.0,0.0,False,False,other
2000-01-19,MCO,-1.0,-5.0,False,False,other
2000-01-20,MCO,14.0,1.0,False,False,other
2000-01-21,MCO,9.0,-1.0,False,False,other
2000-01-22,MCO,6.0,-5.0,False,False,other
2000-01-23,MCO,23.0,32.0,False,False,other
2000-01-24,MCO,10.0,0.0,False,False,other
2000-01-25,MCO,23.0,13.0,False,False,other
2000-01-26,MCO,2.0,-3.0,False,False,other
2000-01-27,MCO,19.0,20.0,False,False,other
2000-01-28,MCO,24.0,35.0,False,False,other
2000-01-29,MCO,-3.0,-2.0,False,False,other
2000-01-30,MCO,-5.0,-2.0,False,False,other
2000-01-31,MCO,57.0,59.0,False,False,other
2000-01-01,MCO,-4.0,-1.0,False,False,other
2000-01-02,MCO,-5.0,0.0,False,False,other
2000-01-03,MCO,8.0,18.0,False,False,other
2000-01-04,MCO,-6.0,8.0,False,False,other
2000-01-05,MCO,5.0,0.0,False,False,other
2000-01-06,MCO,8.0,2.0,False,False,other
2000-01-07,MCO,-1.0,-1.0,False,False,other
2000-01-08,MCO,-4.0,4.0,False,False,other
2000-01-09,MCO,-5.0,0.0,False,False,other
2000-01-10,MCO,-6.0,2.0,False,False,other
2000-01-11,MCO,-10.0,-5.0,False,False,other
2000-01-12,MCO,3.0,2.0,False,False,other
2000-01-13,MCO,-17.0,-4.0,False,False,other
2000-01-14,MCO,17.0,-4.0,False,False,other
2000-01-15,MCO,,,True,False,other
2000-01-16,MCO,1.0,5.0,False,False,other
2000-01-17,MCO,27.0,21.0,False,False,other
2000-01-18,MCO,23.0,1.0,False,False,other
2000-01-19,MCO,12.0,-1.0,False,False,other
2000-01-20,MCO,8.0,-5.0,False,False,other
2000-01-21,MCO,8.0,-2.0,False,False,other
2000-01-22,MCO,7.0,0.0,False,False,other
2000-01-23,MCO,25.0,24.0,False,False,other
2000-01-24,MCO,-1.0,-5.0,False,False,other
2000-01-25,MCO,8.0,-5.0,False,False,other
2000-01-26,MCO,9.0,2.0,False,False,other
2000-01-27,MCO,-4.0,-1.0,False,False,other
2000-01-28,MCO,-1.0,8.0,False,False,other
2000-01-29,MCO,1.0,0.0,False,False,other
2000-01-30,MCO,12.0,-3.0,False,False,other
2000-01-31,MCO,2.0,5.0,False,False,other
2000-01-01,MCO,-10.0,0.0,False,False,other
2000-01-02,MCO,38.0,20.0,False,False,other
2000-01-03,MCO,33.0,28.0,False,False,other
2000-01-04,MCO,58.0,70.0,False,False,other
2000-01-05,MCO,-7.0,0.0,False,False,other
2000-01-06,MCO,-5.0,0.0,False,False,other
2000-01-07,MCO,5.0,12.0,False,False,other
2000-01-08,MCO,-2.0,0.0,False,False,other
2000-01-09,MCO,1.0,0.0,False,False,other
2000-01-10,MCO,0.0,0.0,False,False,other
2000-01-11,MCO,14.0,10.0,False,False,other
2000-01-12,MCO,4.0,0.0,False,False,other
2000-01-13,MCO,3.0,0.0,False,False,other
2000-01-14,MCO,14.0,0.0,False,False,other
2000-01-15,MCO,27.0,20.0,False,False,other
2000-01-16,MCO,-4.0,0.0,False,False,other
2000-01-17,MCO,3.0,0.0,False,False,other
2000-01-18,MCO,-10.0,0.0,False,False,other
2000-01-19,MCO,20.0,15.0,False,False,other
2000-01-20,MCO,70.0,65.0,False,False,other
2000-01-21,MCO,9.0,5.0,False,False,other
2000-01-22,MCO,14.0,15.0,False,False,other
2000-01-23,MCO,32.0,34.0,False,False,other
2000-01-24,MCO,0.0,5.0,False,False,other
2000-01-25,MCO,8.0,10.0,False,False,other
2000-01-26,MCO,-4.0,0.0,False,False,other
2000-01-27,MCO,-7.0,0.0,False,False,other
2000-01-28,MCO,-5.0,0.0,False,False,other
2000-01-29,MCO,13.0,5.0,False,False,other
2000-01-30,MCO,-3.0,8.0,False,False,other
2000-01-31,MCO,20.0,23.0,False,False,other
2000-01-01,MIA,-42.0,-7.0,False,False,other
2000-01-02,MIA,-22.0,3.0,False,False,other
2000-01-03,MIA,-14.0,-3.0,False,False,other
2000-01-04,MIA,-24.0,0.0,False,False,other
2000-01-05,MIA,5.0,34.0,False,False,other
2000-01-06,MIA,-36.0,-5.0,False,False,other
2000-01-07,MIA,-27.0,-1.0,False,False,other
2000-01-08,MIA,-16.0,5.0,False,False,other
2000-01-09,MIA,9.0,0.0,False,False,other
2000-01-10,MIA,6.0,1.0,False,False,other
2000-01-11,MIA,47.0,-1.0,False,False,other
2000-01-12,MIA,63.0,29.0,False,False,other
2000-01-13,MIA,-3.0,10.0,False,False,other
2000-01-14,MIA,135.0,155.0,False,False,other
2000-01-15,MIA,-24.0,-1.0,False,False,other
2000-01-16,MIA,-10.0,-2.0,False,False,other
2000-01-17,MIA,-12.0,-2.0,False,False,other
2000-01-18,MIA,-26.0,-3.0,False,False,other
2000-01-19,MIA,-4.0,-2.0,False,False,other
2000-01-20,MIA,-2.0,-4.0,False,False,other
2000-01-21,MIA,5.0,0.0,False,False,other
2000-01-22,MIA,-18.0,0.0,False,False,other
2000-01-23,MIA,-19.0,5.0,False,False,other
2000-01-24,MIA,5.0,0.0,False,False,other
2000-01-25,MIA,35.0,17.0,False,False,other
2000-01-26,MIA,6.0,7.0,False,False,other
2000-01-27,MIA,-41.0,-1.0,False,False,other
2000-01-28,MIA,-35.0,-2.0,False,False,other
2000-01-29,MIA,-30.0,2.0,False,False,other
2000-01-30,MIA,-49.0,0.0,False,False,other
2000-01-31,MIA,-18.0,8.0,False,False,other
2000-01-01,MCO,-4.0,2.0,False,False,other
2000-01-02,MCO,-16.0,-2.0,False,False,other
2000-01-03,MCO,-12.0,0.0,False,False,other
2000-01-04,MCO,7.0,6.0,False,False,other
2000-01-05,MCO,-3.0,-1.0,False,False,other
2000-01-06,MCO,-5.0,-3.0,False,False,other
2000-01-07,MCO,-7.0,-3.0,False,False,other
2000-01-08,MCO,45.0,26.0,False,False,other
2000-01-09,MCO,0.0,5.0,False,False,other
2000-01-10,MCO,18.0,0.0,False,False,other
2000-01-11,MCO,17.0,-5.0,False,False,other
2000-01-12,MCO,-6.0,-2.0,False,False,other
2000-01-13,MCO,-3.0,0.0,False,False,other
2000-01-14,MCO,-9.0,-1.0,False,False,other
2000-01-15,MCO,-5.0,-1.0,False,False,other
2000-01-16,MCO,-8.0,0.0,False,False,other
2000-01-17,MCO,-23.0,0.0,False,False,other
2000-01-18,MCO,3.0,-1.0,False,False,other
2000-01-19,MCO,17.0,-3.0,False,False,other
2000-01-20,MCO,19.0,-2.0,False,False,other
2000-01-21,MCO,20.0,2.0,False,False,other
2000-01-22,MCO,17.0,-3.0,False,False,other
2000-01-23,MCO,7.0,-2.0,False,False,other
2000-01-24,MCO,21.0,2.0,False,False,other
2000-01-25,MCO,48.0,0.0,False,False,other
2000-01-26,MCO,15.0,1.0,False,False,other
2000-01-27,MCO,1.0,4.0,False,False,other
2000-01-28,MCO,-10.0,-2.0,False,False,other
2000-01-29,MCO,1.0,-1.0,False,False,other
2000-01-30,MCO,22.0,3.0,False,False,other
2000-01-31,MCO,9.0,6.0,False,False,other
2000-01-02,MIA,-15.0,7.0,False,False,other
2000-01-03,MIA,-22.0,1.0,False,False,other
2000-01-04,MIA,-11.0,4.0,False,False,other
2000-01-05,MIA,-6.0,1.0,False,False,other
2000-01-06,MIA,-20.0,-1.0,False,False,other
2000-01-07,MIA,-16.0,-2.0,False,False,other
2000-01-08,MIA,-16.0,-4.0,False,False,other
2000-01-09,MIA,-5.0,11.0,False,False,other
2000-01-10,MIA,34.0,11.0,False,False,other
2000-01-11,MIA,-5.0,0.0,False,False,other
2000-01-12,MIA,-3.0,2.0,False,False,other
2000-01-13,MIA,-2.0,-5.0,False,False,other
2000-01-14,MIA,50.0,78.0,False,False,other
2000-01-15,MIA,-18.0,9.0,False,False,other
2000-01-16,MIA,-18.0,0.0,False,False,other
2000-01-17,MIA,-23.0,-1.0,False,False,other
2000-01-18,MIA,5.0,-2.0,False,False,other
2000-01-19,MIA,76.0,61.0,False,False,other
2000-01-20,MIA,17.0,-2.0,False,False,other
2000-01-21,MIA,27.0,0.0,False,False,other
2000-01-22,MIA,2.0,0.0,False,False,other
2000-01-23,MIA,12.0,1.0,False,False,other
2000-01-24,MIA,50.0,55.0,False,False,other
2000-01-25,MIA,8.0,-1.0,False,False,other
2000-01-26,MIA,1.0,-2.0,False,False,other
2000-01-27,MIA,-9.0,-2.0,False,False,other
2000-01-28,MIA,-16.0,1.0,False,False,other
2000-01-29,MIA,-11.0,1.0,False,False,other
2000-01-30,MIA,-4.0,0.0,False,False,other
2000-01-31,MIA,17.0,18.0,False,False,other
2000-01-31,MIA,25.0,-3.0,False,False,other
2000-01-01,MIA,-14.0,-2.0,False,False,other
2000-01-02,MIA,-6.0,17.0,False,False,other
2000-01-03,MIA,3.0,-1.0,False,False,other
2000-01-04,MIA,-13.0,1.0,False,False,other
2000-01-01,MIA,-23.0,-2.0,False,False,other
2000-01-02,MIA,-15.0,2.0,False,False,other
2000-01-03,MIA,12.0,2.0,False,False,other
2000-01-04,MIA,188.0,195.0,False,False,other
2000-01-05,MIA,0.0,0.0,False,False,other
2000-01-06,MIA,-14.0,0.0,False,False,other
2000-01-07,MIA,71.0,91.0,False,False,other
2000-01-08,MIA,1.0,-2.0,False,False,other
2000-01-09,MIA,12.0,14.0,False,False,other
2000-01-10,MIA,9.0,-2.0,False,False,other
2000-01-11,MIA,21.0,1.0,False,False,other
2000-01-12,MIA,1.0,5.0,False,False,other
2000-01-13,MIA,16.0,52.0,False,False,other
2000-01-14,MIA,-19.0,-2.0,False,False,other
2000-01-15,MIA,-17.0,3.0,False,False,other
2000-01-16,MIA,28.0,42.0,False,False,other
2000-01-17,MIA,4.0,1.0,False,False,other
2000-01-18,MIA,11.0,-4.0,False,False,other
2000-01-19,MIA,22.0,3.0,False,False,other
2000-01-20,MIA,8.0,2.0,False,False,other
2000-01-21,MIA,23.0,-4.0,False,False,other
2000-01-22,MIA,1.0,13.0,False,False,other
2000-01-23,MIA,176.0,178.0,False,False,other
2000-01-24,MIA,120.0,102.0,False,False,other
2000-01-25,MIA,22.0,-3.0,False,False,other
2000-01-26,MIA,3.0,-2.0,False,False,other
2000-01-27,MIA,-4.0,0.0,False,False,other
2000-01-28,MIA,225.0,232.0,False,False,other
2000-01-29,MIA,150.0,172.0,False,False,other
2000-01-30,MIA,0.0,13.0,False,False,other
2000-01-31,MIA,-1.0,3.0,False,False,other
2000-01-05,MIA,16.0,4.0,False,False,other
2000-01-06,MIA,-31.0,-1.0,False,False,other
2000-01-07,MIA,-14.0,-3.0,False,False,other
2000-01-08,MIA,7.0,4.0,False,False,other
2000-01-09,MIA,11.0,3.0,False,False,other
2000-01-10,MIA,-5.0,-2.0,False,False,other
2000-01-11,MIA,13.0,1.0,False,False,other
2000-01-12,MIA,152.0,178.0,False,False,other
2000-01-13,MIA,-13.0,10.0,False,False,other
2000-01-14,MIA,-22.0,-1.0,False,False,other
2000-01-15,MIA,-8.0,-2.0,False,False,other
2000-01-16,MIA,-13.0,2.0,False,False,other
2000-01-17,MIA,12.0,1.0,False,False,other
2000-01-18,MIA,13.0,-3.0,False,False,other
2000-01-19,MIA,20.0,0.0,False,False,other
2000-01-20,MIA,-24.0,-8.0,False,False,other
2000-01-21,MIA,3.0,-3.0,False,False,other
2000-01-22,MIA,4.0,-2.0,False,False,other
2000-01-23,MIA,62.0,1.0,False,False,other
2000-01-24,MIA,16.0,-4.0,False,False,other
2000-01-25,MIA,0.0,-2.0,False,False,other
2000-01-26,MIA,21.0,44.0,False,False,other
2000-01-27,MIA,16.0,0.0,False,False,other
2000-01-28,MIA,-17.0,-1.0,False,False,other
2000-01-29,MIA,-11.0,-3.0,False,False,other
2000-01-30,MIA,2.0,7.0,False,False,other
2000-01-01,MIA,,,True,False,other
2000-01-02,MIA,-8.0,7.0,False,False,other
2000-01-03,MIA,9.0,0.0,False,False,other
2000-01-04,MIA,4.0,5.0,False,False,other
2000-01-05,MIA,9.0,0.0,False,False,other
2000-01-06,MIA,-6.0,0.0,False,False,other
2000-01-07,MIA,-5.0,-3.0,False,False,other
2000-01-08,MIA,5.0,0.0,False,False,other
2000-01-09,MIA,19.0,3.0,False,False,other
2000-01-10,MIA,44.0,-1.0,False,False,other
2000-01-11,MIA,14.0,-3.0,False,False,other
2000-01-12,MIA,6.0,0.0,False,False,other
2000-01-13,MIA,1.0,0.0,False,False,other
2000-01-14,MIA,-13.0,-2.0,False,False,other
2000-01-15,MIA,1.0,0.0,False,False,other
2000-01-16,MIA,-13.0,-1.0,False,False,other
2000-01-17,MIA,-4.0,-2.0,False,False,other
2000-01-18,MIA,9.0,-3.0,False,False,other
2000-01-19,MIA,64.0,-1.0,False,False,other
2000-01-20,MIA,17.0,-3.0,False,False,other
2000-01-21,MIA,28.0,-2.0,False,False,other
2000-01-22,MIA,21.0,1.0,False,False,other
2000-01-23,MIA,38.0,-1.0,False,False,other
2000-01-24,MIA,48.0,15.0,False,False,other
2000-01-25,MIA,30.0,1.0,False,False,other
2000-01-26,MIA,6.0,-2.0,False,False,other
2000-01-27,MIA,6.0,-4.0,False,False,other
2000-01-28,MIA,7.0,1.0,False,False,other
2000-01-29,MIA,7.0,0.0,False,False,other
2000-01-30,MIA,37.0,-2.0,False,False,other
2000-01-31,MIA,15.0,-2.0,False,False,other
2000-01-01,MCO,-8.0,0.0,False,False,other
2000-01-02,MCO,-8.0,0.0,False,False,other
2000-01-03,MCO,12.0,4.0,False,False,other
2000-01-04,MCO,-2.0,-3.0,False,False,other
2000-01-05,MCO,0.0,3.0,False,False,other
2000-01-06,MCO,-5.0,0.0,False,False,other
2000-01-07,MCO,1.0,-4.0,False,False,other
2000-01-08,MCO,-3.0,1.0,False,False,other
2000-01-09,MCO,3.0,1.0,False,False,other
2000-01-10,MCO,39.0,31.0,False,False,other
2000-01-11,MCO,-3.0,0.0,False,False,other
2000-01-12,MCO,-6.0,0.0,False,False,other
2000-01-13,MCO,13.0,-4.0,False,False,other
2000-01-14,MCO,13.0,1.0,False,False,other
2000-01-15,MCO,-6.0,-4.0,False,False,other
2000-01-16,MCO,-1.0,-1.0,False,False,other
2000-01-17,MCO,-7.0,5.0,False,False,other
2000-01-18,MCO,-12.0,-6.0,False,False,other
2000-01-19,MCO,-3.0,-1.0,False,False,other
2000-01-20,MCO,-16.0,0.0,False,False,other
2000-01-21,MCO,-9.0,-3.0,False,False,other
2000-01-22,MCO,8.0,3.0,False,False,other
2000-01-23,MCO,19.0,-2.0,False,False,other
2000-01-24,MCO,2.0,-5.0,False,False,other
2000-01-25,MCO,-12.0,0.0,False,False,other
2000-01-26,MCO,-7.0,2.0,False,False,other
2000-01-27,MCO,-10.0,3.0,False,False,other
2000-01-28,MCO,60.0,46.0,False,False,other
2000-01-29,MCO,2.0,1.0,False,False,other
2000-01-30,MCO,-3.0,-1.0,False,False,other
2000-01-31,MCO,23.0,5.0,False,False,other
2000-01-01,MCO,-6.0,-1.0,False,False,other
2000-01-02,MCO,-10.0,-1.0,False,False,other
2000-01-03,MCO,5.0,-2.0,False,False,other
2000-01-04,MCO,16.0,-2.0,False,False,other
2000-01-05,MCO,-1.0,-2.0,False,False,other
2000-01-06,MCO,-6.0,0.0,False,False,other
2000-01-07,MCO,-5.0,-3.0,False,False,other
2000-01-08,MCO,-8.0,-1.0,False,False,other
2000-01-09,MCO,-6.0,-1.0,False,False,other
2000-01-10,MCO,6.0,0.0,False,False,other
2000-01-11,MCO,14.0,-1.0,False,False,other
2000-01-12,MCO,-6.0,2.0,False,False,other
2000-01-13,MCO,-5.0,3.0,False,False,other
2000-01-14,MCO,-15.0,-6.0,False,False,other
2000-01-15,MCO,-13.0,-3.0,False,False,other
